"Date","daily_WVWA_Flow_cms","daily_VT_Flow_cms","Flow_cms"
2014-10-11,0.0251377603700927,NA,0.0251377603700927
2014-10-12,0.0307610544619918,NA,0.0307610544619918
2014-10-13,0.0317796236852921,NA,0.0317796236852921
2014-10-14,0.0345727191033191,NA,0.0345727191033191
2014-10-15,0.0540536618122633,NA,0.0540536618122633
2014-10-16,0.0435190926230553,NA,0.0435190926230553
2014-10-17,0.0396104825803779,NA,0.0396104825803779
2014-10-18,0.0375997904242108,NA,0.0375997904242108
2014-10-19,0.0367555997997534,NA,0.0367555997997534
2014-10-20,0.0353324389559316,NA,0.0353324389559316
2014-10-21,0.031614092899365,NA,0.031614092899365
2014-10-22,0.030490325499704,NA,0.030490325499704
2014-10-23,0.0269925834834281,NA,0.0269925834834281
2014-10-24,0.0209743992686502,NA,0.0209743992686502
2014-10-25,0.0202410166768215,NA,0.0202410166768215
2014-10-26,0.0159299945186772,NA,0.0159299945186772
2014-10-27,0.00899698465840837,NA,0.00899698465840837
2014-10-28,0.00822693376888535,NA,0.00822693376888535
2014-10-29,0.00655463243302544,NA,0.00655463243302544
2014-10-30,0.00586089470378328,NA,0.00586089470378328
2014-10-31,0.00614488498658667,NA,0.00614488498658667
2014-11-01,0.00962637776150273,NA,0.00962637776150273
2014-11-02,0.0060599206451194,NA,0.0060599206451194
2014-11-03,0.00512146231252726,NA,0.00512146231252726
2014-11-04,0.00494988042374916,NA,0.00494988042374916
2014-11-05,0.00469101926788047,NA,0.00469101926788047
2014-11-06,0.00513730390025915,NA,0.00513730390025915
2014-11-07,0.00495966190485117,NA,0.00495966190485117
2014-11-08,0.00543939484712858,NA,0.00543939484712858
2014-11-09,0.00548591005493791,NA,0.00548591005493791
2014-11-10,0.00548000926981627,NA,0.00548000926981627
2014-11-11,0.00549107062960317,NA,0.00549107062960317
2014-11-12,0.00537435969487255,NA,0.00537435969487255
2014-11-13,0.00492512373404015,NA,0.00492512373404015
2014-11-14,0.00571349939587054,NA,0.00571349939587054
2014-11-15,0.00548081375344195,NA,0.00548081375344195
2014-11-16,0.00509411133700401,NA,0.00509411133700401
2014-11-17,0.00921528978820176,NA,0.00921528978820176
2014-11-18,0.00761533856892475,NA,0.00761533856892475
2014-11-19,0.00640905396311322,NA,0.00640905396311322
2014-11-20,0.00591857971132099,NA,0.00591857971132099
2014-11-21,0.00639290697069983,NA,0.00639290697069983
2014-11-22,0.00639567872959476,NA,0.00639567872959476
2014-11-23,0.00819007499603104,NA,0.00819007499603104
2014-11-24,0.0124585563744612,NA,0.0124585563744612
2014-11-25,0.00785658101967847,NA,0.00785658101967847
2014-11-26,0.0220202378323651,NA,0.0220202378323651
2014-11-27,0.0150638943676306,NA,0.0150638943676306
2014-11-28,0.0112011956694862,NA,0.0112011956694862
2014-11-29,0.00905133916097629,NA,0.00905133916097629
2014-11-30,0.00782666129348836,NA,0.00782666129348836
2014-12-01,0.00714068949996595,NA,0.00714068949996595
2014-12-02,0.0135011123666957,NA,0.0135011123666957
2014-12-03,0.011662230796579,NA,0.011662230796579
2014-12-04,0.0105179858625573,NA,0.0105179858625573
2014-12-05,0.0110681313708229,NA,0.0110681313708229
2014-12-06,0.0113579486797476,NA,0.0113579486797476
2014-12-07,0.0117055056794928,NA,0.0117055056794928
2014-12-08,0.0113494499174331,NA,0.0113494499174331
2014-12-09,0.0120115339631633,NA,0.0120115339631633
2014-12-10,0.0117327091349902,NA,0.0117327091349902
2014-12-11,0.0121595377166276,NA,0.0121595377166276
2014-12-12,0.0116017599065093,NA,0.0116017599065093
2014-12-13,0.0113317484938482,NA,0.0113317484938482
2014-12-14,0.0123269765989891,NA,0.0123269765989891
2014-12-15,0.0110418068848238,NA,0.0110418068848238
2014-12-16,0.010618460223207,NA,0.010618460223207
2014-12-17,0.0100718319116673,NA,0.0100718319116673
2014-12-18,0.0148332197485258,NA,0.0148332197485258
2014-12-19,0.0152861155381416,NA,0.0152861155381416
2014-12-20,0.0149826347947695,NA,0.0149826347947695
2014-12-21,0.0145078766330221,NA,0.0145078766330221
2014-12-22,0.0155312292993468,NA,0.0155312292993468
2014-12-23,0.0162698241572307,NA,0.0162698241572307
2014-12-24,0.0227751817134426,NA,0.0227751817134426
2014-12-25,0.0224573003523202,NA,0.0224573003523202
2014-12-26,0.0209767654381837,NA,0.0209767654381837
2014-12-27,0.0201825585483719,NA,0.0201825585483719
2014-12-28,0.019517818559548,NA,0.019517818559548
2014-12-29,0.0214972748008213,NA,0.0214972748008213
2014-12-30,0.0319981047817301,NA,0.0319981047817301
2014-12-31,0.0908591164880569,NA,0.0908591164880569
2015-01-01,0.0903229053057831,NA,0.0903229053057831
2015-01-02,0.0888594594756871,NA,0.0888594594756871
2015-01-03,0.0895167142859388,NA,0.0895167142859388
2015-01-04,0.0896285734112297,NA,0.0896285734112297
2015-01-05,0.0894739574220902,NA,0.0894739574220902
2015-01-06,0.0881434360199081,NA,0.0881434360199081
2015-01-07,0.0907428651692931,NA,0.0907428651692931
2015-01-08,0.0904397176483202,NA,0.0904397176483202
2015-01-09,0.0860153069361863,NA,0.0860153069361863
2015-01-10,0.0870220982940087,NA,0.0870220982940087
2015-01-11,0.0850546198799152,NA,0.0850546198799152
2015-01-12,0.0857840186078616,NA,0.0857840186078616
2015-01-13,0.0849625662453914,NA,0.0849625662453914
2015-01-14,0.0855712726202425,NA,0.0855712726202425
2015-01-15,0.0852741599013522,NA,0.0852741599013522
2015-01-16,0.0845480748435959,NA,0.0845480748435959
2015-01-17,0.0836244032675576,NA,0.0836244032675576
2015-01-18,0.0829096411399891,NA,0.0829096411399891
2015-01-19,0.0827646864284885,NA,0.0827646864284885
2015-01-20,0.0832084379320966,NA,0.0832084379320966
2015-01-21,0.0821448798413871,NA,0.0821448798413871
2015-01-22,0.0827627740660657,NA,0.0827627740660657
2015-01-23,0.0839989587822075,NA,0.0839989587822075
2015-01-24,0.0858890211190322,NA,0.0858890211190322
2015-01-25,0.0833608590156104,NA,0.0833608590156104
2015-01-26,0.0838748898346963,NA,0.0838748898346963
2015-01-27,0.0857929120524804,NA,0.0857929120524804
2015-01-28,0.0808797868401764,NA,0.0808797868401764
2015-01-29,0.0638740338982486,NA,0.0638740338982486
2015-01-30,0.0569122694757656,NA,0.0569122694757656
2015-01-31,0.050639224883517,NA,0.050639224883517
2015-02-01,0.0432531623829037,NA,0.0432531623829037
2015-02-02,0.0454554513526081,NA,0.0454554513526081
2015-02-03,0.0458224219679766,NA,0.0458224219679766
2015-02-04,0.0390152850688585,NA,0.0390152850688585
2015-02-05,0.0409275152237083,NA,0.0409275152237083
2015-02-06,0.0370939200659477,NA,0.0370939200659477
2015-02-07,0.0322188050157326,NA,0.0322188050157326
2015-02-08,0.0308427729536407,NA,0.0308427729536407
2015-02-09,0.0305840356873427,NA,0.0305840356873427
2015-02-10,0.0320445258301026,NA,0.0320445258301026
2015-02-11,0.0311182800691221,NA,0.0311182800691221
2015-02-12,0.0311577806268535,NA,0.0311577806268535
2015-02-13,0.0330573083582577,NA,0.0330573083582577
2015-02-14,0.03059563184443,NA,0.03059563184443
2015-02-15,0.0427865686160746,NA,0.0427865686160746
2015-02-16,0.0378876054436487,NA,0.0378876054436487
2015-02-17,0.0429572624989897,NA,0.0429572624989897
2015-02-18,0.032880992624293,NA,0.032880992624293
2015-02-19,0.0352742407034808,NA,0.0352742407034808
2015-02-20,0.0306608085429503,NA,0.0306608085429503
2015-02-21,0.0338210720381796,NA,0.0338210720381796
2015-02-22,0.0384527570110507,NA,0.0384527570110507
2015-02-23,0.0371903288848906,NA,0.0371903288848906
2015-02-24,0.0354235500355217,NA,0.0354235500355217
2015-02-25,0.0335381050740548,NA,0.0335381050740548
2015-02-26,0.0338032180348044,NA,0.0338032180348044
2015-02-27,0.0333702024865,NA,0.0333702024865
2015-02-28,0.0330067695574776,NA,0.0330067695574776
2015-03-01,0.0322967201989974,NA,0.0322967201989974
2015-03-02,0.0355086760739343,NA,0.0355086760739343
2015-03-03,0.0353539386352202,NA,0.0353539386352202
2015-03-04,0.0443079557302138,NA,0.0443079557302138
2015-03-05,0.0883104057861066,NA,0.0883104057861066
2015-03-06,0.0997085232964227,NA,0.0997085232964227
2015-03-07,0.0920713570794164,NA,0.0920713570794164
2015-03-08,0.0885925605259201,NA,0.0885925605259201
2015-03-09,0.0881410471385141,NA,0.0881410471385141
2015-03-10,0.0865686542744037,NA,0.0865686542744037
2015-03-11,0.0854622623334755,NA,0.0854622623334755
2015-03-12,0.0823487330116989,NA,0.0823487330116989
2015-03-13,0.0793336484125481,NA,0.0793336484125481
2015-03-14,0.0845485716502199,NA,0.0845485716502199
2015-03-15,0.0857474886994698,NA,0.0857474886994698
2015-03-16,0.0810859373961437,NA,0.0810859373961437
2015-03-17,0.0782750857074176,NA,0.0782750857074176
2015-03-18,0.0722920749889176,NA,0.0722920749889176
2015-03-19,0.0654234223246899,NA,0.0654234223246899
2015-03-20,0.0747029923492048,NA,0.0747029923492048
2015-03-21,0.0704264473499053,NA,0.0704264473499053
2015-03-22,0.0639612675296992,NA,0.0639612675296992
2015-03-23,0.0581365130850497,NA,0.0581365130850497
2015-03-24,0.0549718919742527,NA,0.0549718919742527
2015-03-25,0.0535467904986539,NA,0.0535467904986539
2015-03-26,0.0570916439542666,NA,0.0570916439542666
2015-03-27,0.0930475539614136,NA,0.0930475539614136
2015-03-28,0.0929826750260432,NA,0.0929826750260432
2015-03-29,0.0851070842343182,NA,0.0851070842343182
2015-03-30,0.0810557968678453,NA,0.0810557968678453
2015-03-31,0.0771873929114928,NA,0.0771873929114928
2015-04-01,0.0691417418487746,NA,0.0691417418487746
2015-04-02,0.0627794919127295,NA,0.0627794919127295
2015-04-03,0.0603621983884858,NA,0.0603621983884858
2015-04-04,0.0593035295943959,NA,0.0593035295943959
2015-04-05,0.0516715686513934,NA,0.0516715686513934
2015-04-06,0.0462063759758347,NA,0.0462063759758347
2015-04-07,0.0513635143630781,NA,0.0513635143630781
2015-04-08,0.0530733375238619,NA,0.0530733375238619
2015-04-09,0.0655682938571426,NA,0.0655682938571426
2015-04-10,0.0643781965238953,NA,0.0643781965238953
2015-04-11,0.0593032931288287,NA,0.0593032931288287
2015-04-12,0.0545165789136169,NA,0.0545165789136169
2015-04-13,0.0536742314994447,NA,0.0536742314994447
2015-04-14,0.062475968657316,NA,0.062475968657316
2015-04-15,0.0737315496480316,NA,0.0737315496480316
2015-04-16,0.0727209264774013,NA,0.0727209264774013
2015-04-17,0.0741809555814269,NA,0.0741809555814269
2015-04-18,0.0711259650087086,NA,0.0711259650087086
2015-04-19,0.0786677692345062,NA,0.0786677692345062
2015-04-20,0.125989687269378,NA,0.125989687269378
2015-04-21,0.0979460994712306,NA,0.0979460994712306
2015-04-22,0.0930668313914198,NA,0.0930668313914198
2015-04-23,0.0903169182985085,NA,0.0903169182985085
2015-04-24,0.0891148923529339,NA,0.0891148923529339
2015-04-25,0.0889089107997581,NA,0.0889089107997581
2015-04-26,0.0900796152076121,NA,0.0900796152076121
2015-04-27,0.0888393582280383,NA,0.0888393582280383
2015-04-28,0.0870127322480681,NA,0.0870127322480681
2015-04-29,0.0854880015770995,NA,0.0854880015770995
2015-04-30,0.084630178428465,NA,0.084630178428465
2015-05-01,0.0880499061917024,NA,0.0880499061917024
2015-05-02,0.0852390395690267,NA,0.0852390395690267
2015-05-03,0.0828627652640326,NA,0.0828627652640326
2015-05-04,0.0807502605363007,NA,0.0807502605363007
2015-05-05,0.0793713170318312,NA,0.0793713170318312
2015-05-06,0.0756118142372681,NA,0.0756118142372681
2015-05-07,0.0724430588985965,NA,0.0724430588985965
2015-05-08,0.0698441126504692,NA,0.0698441126504692
2015-05-09,0.0654192719978321,NA,0.0654192719978321
2015-05-10,0.0621454628425397,NA,0.0621454628425397
2015-05-11,0.0600398455444453,NA,0.0600398455444453
2015-05-12,0.0573562308309722,NA,0.0573562308309722
2015-05-13,0.0524761132556856,NA,0.0524761132556856
2015-05-14,0.048639428162605,NA,0.048639428162605
2015-05-15,0.0470086120247347,NA,0.0470086120247347
2015-05-16,0.0473745462412382,NA,0.0473745462412382
2015-05-17,0.0462281293841415,NA,0.0462281293841415
2015-05-18,0.0505759818408548,NA,0.0505759818408548
2015-05-19,0.0525202251511896,NA,0.0525202251511896
2015-05-20,0.0479997622146682,NA,0.0479997622146682
2015-05-21,0.0461720263391357,NA,0.0461720263391357
2015-05-22,0.0449914970870201,NA,0.0449914970870201
2015-05-23,0.0422159810179197,NA,0.0422159810179197
2015-05-24,0.0406277688865417,NA,0.0406277688865417
2015-05-25,0.0387801435365657,NA,0.0387801435365657
2015-05-26,0.0376928216451686,NA,0.0376928216451686
2015-05-27,0.0367452547409477,NA,0.0367452547409477
2015-05-28,0.035355644655063,NA,0.035355644655063
2015-05-29,0.0338319135260962,NA,0.0338319135260962
2015-05-30,0.0328573935696841,NA,0.0328573935696841
2015-05-31,0.033117314804795,NA,0.033117314804795
2015-06-01,0.0376506978669949,NA,0.0376506978669949
2015-06-02,0.0456604558868695,NA,0.0456604558868695
2015-06-03,0.0618552208008051,NA,0.0618552208008051
2015-06-04,0.0618757496204555,NA,0.0618757496204555
2015-06-05,0.0595451781693686,NA,0.0595451781693686
2015-06-06,0.0547805858127515,NA,0.0547805858127515
2015-06-07,0.0495751664500451,NA,0.0495751664500451
2015-06-08,0.0604514128532949,NA,0.0604514128532949
2015-06-09,0.0699550899023419,NA,0.0699550899023419
2015-06-10,0.0625090096228246,NA,0.0625090096228246
2015-06-11,0.0562733752392978,NA,0.0562733752392978
2015-06-12,0.0513085021755038,NA,0.0513085021755038
2015-06-13,0.0490795439775749,NA,0.0490795439775749
2015-06-14,0.0473912145722889,NA,0.0473912145722889
2015-06-15,0.0452420438423139,NA,0.0452420438423139
2015-06-16,0.0421049817351185,NA,0.0421049817351185
2015-06-17,0.0437756774564853,NA,0.0437756774564853
2015-06-18,0.0541957435274154,NA,0.0541957435274154
2015-06-19,0.0519985358736661,NA,0.0519985358736661
2015-06-20,0.0476596876262611,NA,0.0476596876262611
2015-06-21,0.0452964609882044,NA,0.0452964609882044
2015-06-22,0.0412104819887425,NA,0.0412104819887425
2015-06-23,0.0383715613407069,NA,0.0383715613407069
2015-06-24,0.0329761654280967,NA,0.0329761654280967
2015-06-25,0.0292065250770401,NA,0.0292065250770401
2015-06-26,0.0294464635597428,NA,0.0294464635597428
2015-06-27,0.0353908546858305,NA,0.0353908546858305
2015-06-28,0.03234595445888,NA,0.03234595445888
2015-06-29,0.0281448459309265,NA,0.0281448459309265
2015-06-30,0.0271857076329821,NA,0.0271857076329821
2015-07-01,0.0278492587037638,NA,0.0278492587037638
2015-07-02,0.0263062792425563,NA,0.0263062792425563
2015-07-03,0.026139772288401,NA,0.026139772288401
2015-07-04,0.0277535257491732,NA,0.0277535257491732
2015-07-05,0.0292532931624501,NA,0.0292532931624501
2015-07-06,0.0450028877222503,NA,0.0450028877222503
2015-07-07,0.0440425969680073,NA,0.0440425969680073
2015-07-08,0.040800029566572,NA,0.040800029566572
2015-07-09,0.0392037507609511,NA,0.0392037507609511
2015-07-10,0.0332828821926376,NA,0.0332828821926376
2015-07-11,0.0312056015673885,NA,0.0312056015673885
2015-07-12,0.0286326487533382,NA,0.0286326487533382
2015-07-13,0.0733470650836086,NA,0.0733470650836086
2015-07-14,0.0700132441098957,NA,0.0700132441098957
2015-07-15,0.0578431319489164,NA,0.0578431319489164
2015-07-16,0.0474328754796483,NA,0.0474328754796483
2015-07-17,0.0427572044255797,NA,0.0427572044255797
2015-07-18,0.0421100874338031,NA,0.0421100874338031
2015-07-19,0.0417071448482653,NA,0.0417071448482653
2015-07-20,0.0384393815491728,NA,0.0384393815491728
2015-07-21,0.0334050831307235,NA,0.0334050831307235
2015-07-22,0.0287012605716621,NA,0.0287012605716621
2015-07-23,0.0256395265133406,NA,0.0256395265133406
2015-07-24,0.0243586136247403,NA,0.0243586136247403
2015-07-25,0.0229494778177024,NA,0.0229494778177024
2015-07-26,0.0217052185584722,NA,0.0217052185584722
2015-07-27,0.0206104876115763,NA,0.0206104876115763
2015-07-28,0.0259722707785433,NA,0.0259722707785433
2015-07-29,0.0259729624731345,NA,0.0259729624731345
2015-07-30,0.0246884394005522,NA,0.0246884394005522
2015-07-31,0.0221712768373236,NA,0.0221712768373236
2015-08-01,0.019993704572837,NA,0.019993704572837
2015-08-02,0.0179856917292563,NA,0.0179856917292563
2015-08-03,0.0163686299524753,NA,0.0163686299524753
2015-08-04,0.0154503826166724,NA,0.0154503826166724
2015-08-05,0.0146081760502548,NA,0.0146081760502548
2015-08-06,0.0134184328563692,NA,0.0134184328563692
2015-08-07,0.0134418493191611,NA,0.0134418493191611
2015-08-08,0.0129245922176786,NA,0.0129245922176786
2015-08-09,0.0120037658306389,NA,0.0120037658306389
2015-08-10,0.0146638917553779,NA,0.0146638917553779
2015-08-11,0.0263684627587258,NA,0.0263684627587258
2015-08-12,0.0230555334726104,NA,0.0230555334726104
2015-08-13,0.021424893270477,NA,0.021424893270477
2015-08-14,0.0202128938108803,NA,0.0202128938108803
2015-08-15,0.0191952170274786,NA,0.0191952170274786
2015-08-16,0.0183138904379487,NA,0.0183138904379487
2015-08-17,0.0171718160340707,NA,0.0171718160340707
2015-08-18,0.016201106341447,NA,0.016201106341447
2015-08-19,0.016329454217843,NA,0.016329454217843
2015-08-20,0.0158038449990597,NA,0.0158038449990597
2015-08-21,0.0143526088239978,NA,0.0143526088239978
2015-08-22,0.0129347070727672,NA,0.0129347070727672
2015-08-23,0.0121635149566382,NA,0.0121635149566382
2015-08-24,0.0116011437836702,NA,0.0116011437836702
2015-08-25,0.00955114621576345,NA,0.00955114621576345
2015-08-26,0.0107420236793452,NA,0.0107420236793452
2015-08-27,0.0117042033518393,NA,0.0117042033518393
2015-08-28,0.0111005732786912,NA,0.0111005732786912
2015-08-29,0.0104213507041359,NA,0.0104213507041359
2015-08-30,0.00984520438837887,NA,0.00984520438837887
2015-08-31,0.00963021298010886,NA,0.00963021298010886
2015-09-01,0.00935807374745234,NA,0.00935807374745234
2015-09-02,0.00879380283804525,NA,0.00879380283804525
2015-09-03,0.00808810478419057,NA,0.00808810478419057
2015-09-04,0.0138614433157938,NA,0.0138614433157938
2015-09-05,0.0162936979815221,NA,0.0162936979815221
2015-09-06,0.0155117105627723,NA,0.0155117105627723
2015-09-07,0.0144242608372641,NA,0.0144242608372641
2015-09-08,0.0137656131468786,NA,0.0137656131468786
2015-09-09,0.0128593997181172,NA,0.0128593997181172
2015-09-10,0.0123424513850439,NA,0.0123424513850439
2015-09-11,0.0117435700137781,NA,0.0117435700137781
2015-09-12,0.0107033692531309,NA,0.0107033692531309
2015-09-13,0.00917181975020888,NA,0.00917181975020888
2015-09-14,0.00730477828984668,NA,0.00730477828984668
2015-09-15,0.00617482394376879,NA,0.00617482394376879
2015-09-16,0.00557334554956003,NA,0.00557334554956003
